;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;Unnamed: 0.1.1.1;Unnamed: 0.1.1.1.1;Unnamed: 0.1.1.1.1.1;Unnamed: 0.1.1.1.1.1.1;Unnamed: 0.1.1.1.1.1.1.1;Unnamed: 0.1.1.1.1.1.1.1.1;cluster;tyrep;avecqui;aliment_1;aliment_2;score_substitution;score_sainlim_1;score_sainlim_2;score_sainlim;score_sainlim_nor;malus;Valeur_malus;Compteur_malus
123;123;123;123;123;123;123;123;123;123;cluster_4;petit-dejeuner;seul;beurre;margarine;0.02888229475766568;47.14204550098295;69.92222764099368;22.78018214001073;0.3059352169667405;False;1.0;0
124;124;124;124;124;124;124;124;124;124;cluster_4;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau du robinet;0.26125837327982543;95.12028430661472;99.83238516227932;4.712100855664601;0.06328297064468663;True;0.2;1
125;125;125;125;125;125;125;125;125;125;cluster_4;petit-dejeuner;seul;biscottes et panification sèche;pain;0.9810014204545454;86.99778787025706;92.77109206705057;5.773304196793504;0.07753480903731626;False;1.0;0
126;126;126;126;126;126;126;126;126;126;cluster_4;petit-dejeuner;seul;café;thé et infusions;0.1274179280219934;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
127;127;127;127;127;127;127;127;127;127;cluster_4;petit-dejeuner;seul;café;chicorée et poudre maltée;0.014471530708932728;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
128;128;128;128;128;128;128;128;128;128;cluster_4;petit-dejeuner;seul;café;cacao, poudres et boissons cacaotées;0.05288179023321152;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
129;129;129;129;129;129;129;129;129;129;cluster_4;petit-dejeuner;seul;thé et infusions;café;0.8725820719780067;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
130;130;130;130;130;130;130;130;130;130;cluster_4;petit-dejeuner;seul;thé et infusions;chicorée et poudre maltée;0.1133603238866397;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
131;131;131;131;131;131;131;131;131;131;cluster_4;petit-dejeuner;seul;thé et infusions;cacao, poudres et boissons cacaotées;0.4650599582027147;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
132;132;132;132;132;132;132;132;132;132;cluster_4;petit-dejeuner;seul;chicorée et poudre maltée;café;0.9855284692910672;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
133;133;133;133;133;133;133;133;133;133;cluster_4;petit-dejeuner;seul;chicorée et poudre maltée;thé et infusions;0.8866396761133603;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
134;134;134;134;134;134;134;134;134;134;cluster_4;petit-dejeuner;seul;chicorée et poudre maltée;cacao, poudres et boissons cacaotées;0.6956521739130435;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
135;135;135;135;135;135;135;135;135;135;cluster_4;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;café;0.9471182097667884;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
136;136;136;136;136;136;136;136;136;136;cluster_4;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;thé et infusions;0.5349400417972853;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
137;137;137;137;137;137;137;137;137;137;cluster_4;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;chicorée et poudre maltée;0.3043478260869565;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
138;138;138;138;138;138;138;138;138;138;cluster_4;petit-dejeuner;seul;sucre et assimilés;confiture et miel;0.4901348797285007;61.33093500768159;79.62831934953721;18.297384341855626;0.24573175991940524;False;1.0;0
139;139;139;139;139;139;139;139;139;139;cluster_4;petit-dejeuner;seul;biscuits sucrés;viennoiserie;0.5759162303664922;63.184104698549575;76.75344943387296;13.569344735323384;0.18223473369013649;True;0.2;2
140;140;140;140;140;140;140;140;140;140;cluster_4;petit-dejeuner;seul;biscuits sucrés;fruits;0.8071428571428572;63.184104698549575;95.09128212732844;31.907177428778862;0.42850971030318336;True;0.2;3
141;141;141;141;141;141;141;141;141;141;cluster_4;petit-dejeuner;seul;viennoiserie;fruits;0.7698744769874477;76.75344943387296;95.09128212732844;18.337832693455482;0.2462749766130469;True;0.2;3
142;142;142;142;142;142;142;142;142;142;cluster_4;petit-dejeuner;accompagne;beurre;margarine;0.1159465809597012;47.14204550098295;69.92222764099368;22.78018214001073;0.3059352169667405;False;1.0;0
143;143;143;143;143;143;143;143;143;143;cluster_4;petit-dejeuner;accompagne;biscottes et panification sèche;pain;0.9885277246653921;86.99778787025706;92.77109206705057;5.773304196793504;0.07753480903731626;False;1.0;0
144;144;144;144;144;144;144;144;144;144;cluster_4;petit-dejeuner;accompagne;café;thé et infusions;0.10686991234398052;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
145;145;145;145;145;145;145;145;145;145;cluster_4;petit-dejeuner;accompagne;café;cacao, poudres et boissons cacaotées;0.012244897959183671;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
146;146;146;146;146;146;146;146;146;146;cluster_4;petit-dejeuner;accompagne;thé et infusions;café;0.8931300876560195;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
147;147;147;147;147;147;147;147;147;147;cluster_4;petit-dejeuner;accompagne;thé et infusions;cacao, poudres et boissons cacaotées;0.13090909090909092;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
148;148;148;148;148;148;148;148;148;148;cluster_4;petit-dejeuner;accompagne;cacao, poudres et boissons cacaotées;café;0.9877551020408164;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
149;149;149;149;149;149;149;149;149;149;cluster_4;petit-dejeuner;accompagne;cacao, poudres et boissons cacaotées;thé et infusions;0.8690909090909091;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
150;150;150;150;150;150;150;150;150;150;cluster_4;petit-dejeuner;accompagne;sucre et assimilés;confiture et miel;0.4523199589700314;61.33093500768159;79.62831934953721;18.297384341855626;0.24573175991940524;False;1.0;0
151;151;151;151;151;151;151;151;151;151;cluster_4;petit-dejeuner;accompagne;jus de fruits (purs et à base  de concentré);eau du robinet;0.1537805409971129;95.12028430661472;99.83238516227932;4.712100855664601;0.06328297064468663;True;0.2;1
152;152;152;152;152;152;152;152;152;152;cluster_4;petit-dejeuner;accompagne;viennoiserie;fruits;0.4662179427333818;76.75344943387296;95.09128212732844;18.337832693455482;0.2462749766130469;True;0.2;3
153;153;153;153;153;153;153;153;153;153;cluster_5;petit-dejeuner;seul;beurre;margarine;0.3021137310392788;47.14204550098295;69.92222764099368;22.78018214001073;0.3059352169667405;False;1.0;0
154;154;154;154;154;154;154;154;154;154;cluster_5;petit-dejeuner;seul;biscottes et panification sèche;pain;0.9590738755270518;86.99778787025706;92.77109206705057;5.773304196793504;0.07753480903731626;False;1.0;0
155;155;155;155;155;155;155;155;155;155;cluster_5;petit-dejeuner;seul;café;thé et infusions;0.08509764521424994;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
156;156;156;156;156;156;156;156;156;156;cluster_5;petit-dejeuner;seul;café;chicorée et poudre maltée;0.031929635626958365;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
157;157;157;157;157;157;157;157;157;157;cluster_5;petit-dejeuner;seul;café;cacao, poudres et boissons cacaotées;0.03733486882295615;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
158;158;158;158;158;158;158;158;158;158;cluster_5;petit-dejeuner;seul;thé et infusions;café;0.91490235478575;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
159;159;159;159;159;159;159;159;159;159;cluster_5;petit-dejeuner;seul;thé et infusions;chicorée et poudre maltée;0.3929104198961423;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
160;160;160;160;160;160;160;160;160;160;cluster_5;petit-dejeuner;seul;thé et infusions;cacao, poudres et boissons cacaotées;0.4462983702356511;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
161;161;161;161;161;161;161;161;161;161;cluster_5;petit-dejeuner;seul;chicorée et poudre maltée;café;0.9680703643730416;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
162;162;162;162;162;162;162;162;162;162;cluster_5;petit-dejeuner;seul;chicorée et poudre maltée;thé et infusions;0.6070895801038577;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
163;163;163;163;163;163;163;163;163;163;cluster_5;petit-dejeuner;seul;chicorée et poudre maltée;cacao, poudres et boissons cacaotées;0.5491747483160554;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
164;164;164;164;164;164;164;164;164;164;cluster_5;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;café;0.9626651311770438;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
165;165;165;165;165;165;165;165;165;165;cluster_5;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;thé et infusions;0.5537016297643489;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
166;166;166;166;166;166;166;166;166;166;cluster_5;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;chicorée et poudre maltée;0.4508252516839446;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
167;167;167;167;167;167;167;167;167;167;cluster_5;petit-dejeuner;seul;sucre et assimilés;confiture et miel;0.5159010981694202;61.33093500768159;79.62831934953721;18.297384341855626;0.24573175991940524;False;1.0;0
168;168;168;168;168;168;168;168;168;168;cluster_5;petit-dejeuner;seul;yaourts et assimilés;lait en bouteille ou en brique;0.8815482527207911;91.67958328622757;96.43442144006512;4.754838153837554;0.0638569276266262;False;1.0;0
169;169;169;169;169;169;169;169;169;169;cluster_5;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau minérale plate;0.08262025192062014;95.12028430661472;99.83238516227932;4.712100855664601;0.06328297064468663;False;0.2;0
170;170;170;170;170;170;170;170;170;170;cluster_5;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau du robinet;0.14329063749978888;95.12028430661472;99.83238516227932;4.712100855664601;0.06328297064468663;True;0.2;1
171;171;171;171;171;171;171;171;171;171;cluster_5;petit-dejeuner;seul;eau minérale plate;eau du robinet;0.6661833537308831;99.83238516227932;99.83238516227932;0.0;0.0;True;0.2;1
172;172;172;172;172;172;172;172;172;172;cluster_5;petit-dejeuner;seul;eau du robinet;eau minérale plate;0.3338166462691169;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
173;173;173;173;173;173;173;173;173;173;cluster_5;petit-dejeuner;seul;biscuits sucrés;viennoiserie;0.6382978723404256;63.184104698549575;76.75344943387296;13.569344735323384;0.18223473369013649;True;0.2;2
174;174;174;174;174;174;174;174;174;174;cluster_5;petit-dejeuner;seul;biscuits sucrés;fruits;0.8612244897959184;63.184104698549575;95.09128212732844;31.907177428778862;0.42850971030318336;True;0.2;3
175;175;175;175;175;175;175;175;175;175;cluster_5;petit-dejeuner;seul;viennoiserie;fruits;0.797979797979798;76.75344943387296;95.09128212732844;18.337832693455482;0.2462749766130469;True;0.2;3
176;176;176;176;176;176;176;176;176;176;cluster_5;petit-dejeuner;accompagne;beurre;margarine;0.2297368669484661;47.14204550098295;69.92222764099368;22.78018214001073;0.3059352169667405;False;1.0;0
177;177;177;177;177;177;177;177;177;177;cluster_5;petit-dejeuner;accompagne;biscottes et panification sèche;pain;0.9815996250530058;86.99778787025706;92.77109206705057;5.773304196793504;0.07753480903731626;False;1.0;0
178;178;178;178;178;178;178;178;178;178;cluster_5;petit-dejeuner;accompagne;café;thé et infusions;0.07597039690060782;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
179;179;179;179;179;179;179;179;179;179;cluster_5;petit-dejeuner;accompagne;café;chicorée et poudre maltée;0.008634222919937205;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
180;180;180;180;180;180;180;180;180;180;cluster_5;petit-dejeuner;accompagne;thé et infusions;café;0.9240296030993922;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
181;181;181;181;181;181;181;181;181;181;cluster_5;petit-dejeuner;accompagne;thé et infusions;chicorée et poudre maltée;0.1107913669064748;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
182;182;182;182;182;182;182;182;182;182;cluster_5;petit-dejeuner;accompagne;chicorée et poudre maltée;café;0.9913657770800628;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
183;183;183;183;183;183;183;183;183;183;cluster_5;petit-dejeuner;accompagne;chicorée et poudre maltée;thé et infusions;0.8892086330935252;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
184;184;184;184;184;184;184;184;184;184;cluster_5;petit-dejeuner;accompagne;sucre et assimilés;confiture et miel;0.5382046846516505;61.33093500768159;79.62831934953721;18.297384341855626;0.24573175991940524;False;1.0;0
185;185;185;185;185;185;185;185;185;185;cluster_5;petit-dejeuner;accompagne;jus de fruits (purs et à base  de concentré);eau du robinet;0.11030260352483226;95.12028430661472;99.83238516227932;4.712100855664601;0.06328297064468663;True;0.2;1
186;186;186;186;186;186;186;186;186;186;cluster_5;petit-dejeuner;accompagne;viennoiserie;fruits;0.5360945907674881;76.75344943387296;95.09128212732844;18.337832693455482;0.2462749766130469;True;0.2;3
187;187;187;187;187;187;187;187;187;187;cluster_6;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau du robinet;0.1309987029831388;95.12028430661472;99.83238516227932;4.712100855664601;0.06328297064468663;True;0.2;1
188;188;188;188;188;188;188;188;188;188;cluster_6;petit-dejeuner;seul;biscottes et panification sèche;pain;0.9356236862033762;86.99778787025706;92.77109206705057;5.773304196793504;0.07753480903731626;False;1.0;0
189;189;189;189;189;189;189;189;189;189;cluster_6;petit-dejeuner;seul;café;thé et infusions;0.022880915236609463;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
190;190;190;190;190;190;190;190;190;190;cluster_6;petit-dejeuner;seul;thé et infusions;café;0.9771190847633906;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
191;191;191;191;191;191;191;191;191;191;cluster_6;petit-dejeuner;seul;sucre et assimilés;confiture et miel;0.3694514644335792;61.33093500768159;79.62831934953721;18.297384341855626;0.24573175991940524;False;1.0;0
192;192;192;192;192;192;192;192;192;192;cluster_6;petit-dejeuner;seul;viennoiserie;fruits;0.5192307692307692;76.75344943387296;95.09128212732844;18.337832693455482;0.2462749766130469;True;0.2;3
193;193;193;193;193;193;193;193;193;193;cluster_6;petit-dejeuner;seul;beurre;margarine;0.09062727678676352;47.14204550098295;69.92222764099368;22.78018214001073;0.3059352169667405;False;1.0;0
194;194;194;194;194;194;194;194;194;194;cluster_6;petit-dejeuner;seul;yaourts et assimilés;lait en bouteille ou en brique;0.9201539201539202;91.67958328622757;96.43442144006512;4.754838153837554;0.0638569276266262;False;1.0;0
195;195;195;195;195;195;195;195;195;195;cluster_6;petit-dejeuner;accompagne;café;thé et infusions;0.03762339355559695;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
196;196;196;196;196;196;196;196;196;196;cluster_6;petit-dejeuner;accompagne;thé et infusions;café;0.9623766064444028;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
197;197;197;197;197;197;197;197;197;197;cluster_6;petit-dejeuner;accompagne;sucre et assimilés;confiture et miel;0.4492434815160626;61.33093500768159;79.62831934953721;18.297384341855626;0.24573175991940524;False;1.0;0
198;198;198;198;198;198;198;198;198;198;cluster_7;petit-dejeuner;seul;beurre;margarine;0.15102746146060422;47.14204550098295;69.92222764099368;22.78018214001073;0.3059352169667405;False;1.0;0
199;199;199;199;199;199;199;199;199;199;cluster_7;petit-dejeuner;seul;biscottes et panification sèche;pain;0.9652305769434848;86.99778787025706;92.77109206705057;5.773304196793504;0.07753480903731626;False;1.0;0
200;200;200;200;200;200;200;200;200;200;cluster_7;petit-dejeuner;seul;café;thé et infusions;0.053682830656000866;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
201;201;201;201;201;201;201;201;201;201;cluster_7;petit-dejeuner;seul;café;chicorée et poudre maltée;0.0060625814863103;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
202;202;202;202;202;202;202;202;202;202;cluster_7;petit-dejeuner;seul;café;cacao, poudres et boissons cacaotées;0.032198909811414364;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
203;203;203;203;203;203;203;203;203;203;cluster_7;petit-dejeuner;seul;thé et infusions;café;0.9463171693439992;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
204;204;204;204;204;204;204;204;204;204;cluster_7;petit-dejeuner;seul;thé et infusions;chicorée et poudre maltée;0.13381294964028775;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
205;205;205;205;205;205;205;205;205;205;cluster_7;petit-dejeuner;seul;thé et infusions;cacao, poudres et boissons cacaotées;0.5254682157390985;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
206;206;206;206;206;206;206;206;206;206;cluster_7;petit-dejeuner;seul;chicorée et poudre maltée;café;0.9939374185136896;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
207;207;207;207;207;207;207;207;207;207;cluster_7;petit-dejeuner;seul;chicorée et poudre maltée;thé et infusions;0.8661870503597122;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
208;208;208;208;208;208;208;208;208;208;cluster_7;petit-dejeuner;seul;chicorée et poudre maltée;cacao, poudres et boissons cacaotées;0.7459016393442623;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
209;209;209;209;209;209;209;209;209;209;cluster_7;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;café;0.9678010901885856;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
210;210;210;210;210;210;210;210;210;210;cluster_7;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;thé et infusions;0.4745317842609015;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
211;211;211;211;211;211;211;211;211;211;cluster_7;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;chicorée et poudre maltée;0.2540983606557377;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
212;212;212;212;212;212;212;212;212;212;cluster_7;petit-dejeuner;seul;yaourts et assimilés;lait en bouteille ou en brique;0.9848460159687144;91.67958328622757;96.43442144006512;4.754838153837554;0.0638569276266262;False;1.0;0
213;213;213;213;213;213;213;213;213;213;cluster_7;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau du robinet;0.26330788728111193;95.12028430661472;99.83238516227932;4.712100855664601;0.06328297064468663;True;0.2;1
214;214;214;214;214;214;214;214;214;214;cluster_7;petit-dejeuner;seul;sucre et assimilés;confiture et miel;0.31033125767908315;61.33093500768159;79.62831934953721;18.297384341855626;0.24573175991940524;False;1.0;0
215;215;215;215;215;215;215;215;215;215;cluster_7;petit-dejeuner;seul;biscuits sucrés;viennoiserie;0.840809642157635;63.184104698549575;76.75344943387296;13.569344735323384;0.18223473369013649;True;0.2;2
216;216;216;216;216;216;216;216;216;216;cluster_7;petit-dejeuner;seul;biscuits sucrés;gâteaux;0.2376237623762376;63.184104698549575;70.71256800534765;7.5284633067980735;0.1011063933130751;False;1.0;0
217;217;217;217;217;217;217;217;217;217;cluster_7;petit-dejeuner;seul;gâteaux;viennoiserie;0.9415584415584416;70.71256800534765;76.75344943387296;6.040881428525307;0.08112834037706135;True;0.2;2
218;218;218;218;218;218;218;218;218;218;cluster_7;petit-dejeuner;seul;pâte chocolatée à tartiner;biscuits sucrés;0.7237237237237237;43.40437406556678;63.184104698549575;19.7797306329828;0.2656394995243188;False;1.0;0
219;219;219;219;219;219;219;219;219;219;cluster_7;petit-dejeuner;seul;pâte chocolatée à tartiner;viennoiserie;0.9293394777265744;43.40437406556678;76.75344943387296;33.34907536830618;0.4478742332144553;True;0.2;2
220;220;220;220;220;220;220;220;220;220;cluster_7;petit-dejeuner;seul;pâte chocolatée à tartiner;gâteaux;0.4390243902439024;43.40437406556678;70.71256800534765;27.30819393978087;0.366745892837394;False;1.0;0
221;221;221;221;221;221;221;221;221;221;cluster_7;petit-dejeuner;accompagne;beurre;margarine;0.020384391380314504;47.14204550098295;69.92222764099368;22.78018214001073;0.3059352169667405;False;1.0;0
222;222;222;222;222;222;222;222;222;222;cluster_7;petit-dejeuner;accompagne;jus de fruits (purs et à base  de concentré);eau du robinet;0.05791044776119403;95.12028430661472;99.83238516227932;4.712100855664601;0.06328297064468663;True;0.2;1
223;223;223;223;223;223;223;223;223;223;cluster_7;petit-dejeuner;accompagne;biscottes et panification sèche;pain;0.987424872861766;86.99778787025706;92.77109206705057;5.773304196793504;0.07753480903731626;False;1.0;0
224;224;224;224;224;224;224;224;224;224;cluster_7;petit-dejeuner;accompagne;sucre et assimilés;confiture et miel;0.3424986354278726;61.33093500768159;79.62831934953721;18.297384341855626;0.24573175991940524;False;1.0;0
225;225;225;225;225;225;225;225;225;225;cluster_7;petit-dejeuner;accompagne;café;thé et infusions;0.1368348122646917;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
226;226;226;226;226;226;226;226;226;226;cluster_7;petit-dejeuner;accompagne;café;cacao, poudres et boissons cacaotées;0.054085643741029324;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
227;227;227;227;227;227;227;227;227;227;cluster_7;petit-dejeuner;accompagne;thé et infusions;café;0.8631651877353083;86.04876542552309;86.04876542552309;0.0;0.0;False;1.0;0
