cluster;tyrep;avecqui;aliment_1;aliment_2;score_substitution;score_sainlim_1;score_sainlim_2;score_sainlim;score_sainlim_nor
cluster_4;petit-dejeuner;seul;thé et infusions;cacao, poudres et boissons cacaotées;0.498992686730949;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;seul;chicorée et poudre maltée;café;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;seul;chicorée et poudre maltée;thé et infusions;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;seul;chicorée et poudre maltée;cacao, poudres et boissons cacaotées;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;café;0.9594114662607814;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;thé et infusions;0.5010073132690511;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;seul;sucre et assimilés;confiture et miel;0.4917687177701866;61.33093500768159;79.62831934953721;18.297384341855626;0.6228658799597027
cluster_4;petit-dejeuner;seul;biscuits sucrés;viennoiserie;0.0;63.184104698549575;76.75344943387296;13.569344735323384;0.5911173668450682
cluster_4;petit-dejeuner;seul;biscuits sucrés;fruits;1.0;63.184104698549575;95.09128212732844;31.907177428778862;0.7142548551515917
cluster_4;petit-dejeuner;seul;viennoiserie;fruits;1.0;76.75344943387296;95.09128212732844;18.337832693455482;0.6231374883065235
cluster_4;petit-dejeuner;accompagne;beurre;margarine;0.09391139479674353;47.14204550098295;69.92222764099368;22.78018214001073;0.6529676084833703
cluster_4;petit-dejeuner;accompagne;biscottes et panification sèche;pain;1.0;86.99778787025706;92.77109206705057;5.773304196793504;0.5387674045186581
cluster_4;petit-dejeuner;accompagne;café;thé et infusions;0.09533961106311796;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;accompagne;café;cacao, poudres et boissons cacaotées;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;accompagne;thé et infusions;café;0.904660388936882;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;accompagne;thé et infusions;cacao, poudres et boissons cacaotées;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;accompagne;cacao, poudres et boissons cacaotées;café;1.0;86.04876542552309;86.04876542552309;0.0;0.5
